tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.69E+17,negative,1,Late Flight,1,United,,LandoForziati,,0,"@united 
Flight UA1665 got delayed 2 hours due to a mechanical issue...could use a free drink or 3 to make up for this inconvenience",,2/21/2015 6:25,"Cloud City, MA",
5.69E+17,negative,1,Customer Service Issue,0.6513,United,,AviNewYork,,1,@united his cell phone record needs to be checked to see who did conversed with. I trust the FAA can handle this better.,"[18.47240961, -68.39941149]",2/21/2015 6:23,,Eastern Time (US & Canada)
5.69E+17,negative,1,Can't Tell,0.6489,United,,retailtherapy10,,0,@united 15.99 for wireless?  Was 6.99 epic #fail . #greedy #piggy you are the worst!,,2/21/2015 6:20,,Quito
5.69E+17,negative,1,Can't Tell,0.6464,United,,AviNewYork,,1,@united have you inspected the picture? routine aircraft check while on his cell phone? What will the FAA &amp; NYT say ? http://t.co/bNgpli8JT6,"[18.4729405, -68.39820768]",2/21/2015 6:20,,Eastern Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.3705,United,,Pacen8r,,1,"@united your ""Airserv"" contractors aren't worth a wet damn. 30min Late Flight, still not done w bags on UA1566. They made checkin a calamity.",,2/21/2015 5:59,"Manassas, Virginia",Eastern Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.3796,United,,kylemostyn,,0,@united Will never fly with you again! Terrible service!! Ruined our entire vacation!! #lostsuitcase #noreimbursement,,2/21/2015 5:59,YYC,
5.69E+17,negative,1,Customer Service Issue,0.6758,United,,DiqM,,0,"@united web app won't let me upgrade seats, call center wait time is 20 minutes plus, just want to get more legroom but it's a pita",,2/21/2015 5:44,here,Mountain Time (US & Canada)
5.69E+17,negative,0.6842,Can't Tell,0.6842,United,,tomwylie19,,1,@united 132 characters does not cover my reasons I'm afraid,,2/21/2015 5:39,,London
5.69E+17,negative,0.6883,Customer Service Issue,0.35,United,,AviNewYork,,0,@united while busy on his cell phone ???,"[18.47233225, -68.39941165]",2/21/2015 5:35,,Eastern Time (US & Canada)
5.69E+17,negative,0.6479,Can't Tell,0.3464,United,,BDWiese,,0,"@united really, fill out a form about my flight experience? I sent an email to the 1K email address.",,2/21/2015 5:26,"New Jersey, USA",
5.69E+17,negative,0.6334,Late Flight,0.3342,United,,JuanJoseRG02,,0,"@united: ""Left gate 5 minutes early."" 
My thoughts: ""That doesn't count if you sit on the Tarmac for a half hour."" #comeonpeople",,2/21/2015 5:25,"Nashville, TN      +309+ +320+",Central Time (US & Canada)
5.69E+17,positive,1,,,United,,garycirlin,,0,@united will the kudos to capt. Herman be relayed to his chief pilot or should I be emailing someone?,,2/21/2015 5:24,NY,
5.69E+17,negative,1,Late Flight,1,United,,beckybye,,0,@united on flight 1665 but it's not departing! Website says delayed due to operational difficulties-what does that mean?,,2/21/2015 5:22,"Denver, CO",Mountain Time (US & Canada)
5.69E+17,negative,1,Flight Attendant Complaints,0.6646,United,,thefarb,,0,"@united do you teach your gate agents 2 lie? Or do they just learn on their own? There was overhead space for my bag,  didn't have to check",,2/21/2015 5:08,"ÜT: 39.39339,-76.762595",Eastern Time (US & Canada)
5.69E+17,neutral,1,,,United,,AviNewYork,,0,@united First Officer of UA 1514 checking our 757 prior to departure from EWR yesterday while on his cell. Safety ??? http://t.co/1TFH2v0a7z,"[18.4710809, -68.39995916]",2/21/2015 5:05,,Eastern Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.6523,United,,justin_gbp,,0,@united i booked lh via ua.  However at gate they rebooked me to a Late Flightr lh flight.  Now that flight didnt earn pqd for me.  How do i get it,"[43.59688282, -72.96820686]",2/21/2015 5:00,,
5.69E+17,negative,1,Customer Service Issue,1,United,,BenBell22,,0,@united coupled with self-service policies/cost cutting exacerbates the noted issues. (3/3),,2/21/2015 4:53,,Eastern Time (US & Canada)
5.69E+17,negative,0.6421,Customer Service Issue,0.3368,United,,BenBell22,,0,"@united I appreciate the immediate offer, but suspect it is more long-term issue/not simple fix. Also, ski/bootbag policy is awkward at best",,2/21/2015 4:50,,Eastern Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.6536,United,,BenBell22,,0,"@united It isnt simple issue, generally how you set up check in/baggage policies at Logan and general unhelpfulness of employees in early AM",,2/21/2015 4:48,,Eastern Time (US & Canada)
5.69E+17,negative,1,Lost Luggage,1,United,,lingley,,0,@United terrible illogical re-route after Cancelled Flightled connection. Then made me pay to check bag. Then lost bag. #ual,,2/21/2015 4:43,"ÜT: 42.706796,-71.210754",Quito
5.69E+17,negative,0.6559,Cancelled Flight,0.3441,United,,TheBarnesology,,0,@united I already follow you. One of you 800-number agents rebooked me. Went from a 777 to an a320. Ugh.,"[29.81532281, -95.40830048]",2/21/2015 4:39,"Houston, TX",Central Time (US & Canada)
5.69E+17,positive,0.689,,,United,,ananth77,,0,@united good job at CLE .. TPA on schedule ... 4 to 5 inches of snow ! http://t.co/9tbsJquw41,,2/21/2015 4:09,,Central Time (US & Canada)
5.69E+17,negative,1,Late Flight,1,United,,recon_love,,0,@united never fails to have delayed flights 😡,,2/21/2015 4:03,,
5.69E+17,negative,1,Cancelled Flight,1,United,,_Eric_Bishop,,0,"@united Yes, myself and about 200 other people also.",,2/21/2015 3:51,Little Rock,Central Time (US & Canada)
5.69E+17,positive,1,,,United,,Mike_J_Morgan,,0,@united is #ELP Friendly. #flyerfriendly #united #emb145 #elpaso http://t.co/9mEOzBO4xl,,2/21/2015 3:49,"Norman, OK",Eastern Time (US & Canada)
5.69E+17,negative,0.6688,Lost Luggage,0.3526,United,,NicoleRoundy,,0,@united it's been booked into first class with curbside delivery 24 hours from now. I'm counting on it! #TeamUSA,,2/21/2015 3:36,"Park City, UT",Mountain Time (US & Canada)
5.69E+17,neutral,0.6842,,,United,,Addair,,0,@united lets do that can you email boarding pass?,,2/21/2015 3:33,"Raleigh, NC",Eastern Time (US & Canada)
5.69E+17,neutral,0.6924,,,United,,Addair,,0,“@united: @Addair  We hope you don't miss your connection. For help with re-Flight Booking Problems please Follow us &amp; DM your confirmation. ^CP”done thx,,2/21/2015 3:30,"Raleigh, NC",Eastern Time (US & Canada)
5.69E+17,negative,1,Late Flight,1,United,,Sallee_D,,0,@united is ridiculous! UA6 delayed for 3.5 hours and counting. Should have booked with a diff airline that takes it seriously #unitedsucks,,2/21/2015 3:22,,Eastern Time (US & Canada)
5.69E+17,positive,1,,,United,,ryaneaster,,0,@united provide a voucher for one of my customers and I will tweet about you all day long #earnedmybusiness,"[41.9413787, -87.8932425]",2/21/2015 3:19,Chicago,Central Time (US & Canada)
5.69E+17,negative,1,longlines,1,United,,CaseyBarnes1,,0,@united at MSP w/3 employees trying to check in several hundred and the line is crazy might miss our plane be sure to thank these employees,,2/21/2015 3:02,"Lake City, MN",Central Time (US & Canada)
5.69E+17,positive,0.6696,,0,United,,ryaneaster,,0,@united stellar customer service. You have earned my business by your attention to detail.,"[41.9808176, -87.9063373]",2/21/2015 2:58,Chicago,Central Time (US & Canada)
5.69E+17,positive,1,,,United,,ryaneaster,,0,@united service by staff was great as usual. Cleanliness and smells a bit much. I'll be back. #satisfied traveler,"[41.9809313, -87.9063148]",2/21/2015 2:57,Chicago,Central Time (US & Canada)
5.69E+17,neutral,1,,,United,,DaRenton,,0,@united now arrives LAX @ 8:03 am,,2/21/2015 2:55,Colorado,Mountain Time (US & Canada)
5.69E+17,negative,0.6556,Can't Tell,0.3444,United,,DaRenton,,0,@united I do I was on UA 495 LAX TO DEN - we are scheduled to land LAX @ 7:38 am - please rebook to Denver - best flight,,2/21/2015 2:50,Colorado,Mountain Time (US & Canada)
5.69E+17,negative,0.705,Bad Flight,0.705,United,,tcfitz3,,0,@united  No first class passenger should have to pay for inflight wifi.,,2/21/2015 2:45,Houston,Central Time (US & Canada)
5.69E+17,positive,0.6735,,,United,,filmbizpro,,0,Hey @united you've upgraded me on a 10 hour International flight. I forgive you :-) thank you!,,2/21/2015 2:39,Amsterdam/Malibu,Amsterdam
5.69E+17,negative,1,Cancelled Flight,1,United,,DNLee5,,0,"@united my flight out of BGM Cancelled Flightled last night, I get a hotel voucher, but had to pay for a cab back. Worse cab experience ever",,2/21/2015 2:21,"New York, US; Tanzania, Africa",Central Time (US & Canada)
5.69E+17,negative,1,Late Flight,1,United,,jakehparrott,,0,"@united's first flight (4651, to #IAH) from #IAD is delayed...because no one hooked up ground power to the plane. Get it together, folks.",,2/21/2015 2:17,"iPhone: 0.000000,0.000000",
5.69E+17,negative,0.664,Can't Tell,0.3423,United,,DaRenton,,0,"@united  UA 1706 there is no way a plane ""loses its software"" I believe you decided to do an upgrade...",,2/21/2015 2:17,Colorado,Mountain Time (US & Canada)
5.69E+17,negative,1,Late Flight,0.6689,United,,DaRenton,,0,@united already missed connection... UA 495,,2/21/2015 2:14,Colorado,Mountain Time (US & Canada)
5.69E+17,negative,1,Flight Attendant Complaints,0.3404,United,,DaRenton,,0,@united typically once you get the problem fixed - then the crew expires - and the delay turns into a Cancelled Flight...,,2/21/2015 2:13,Colorado,Mountain Time (US & Canada)
5.69E+17,negative,1,Late Flight,1,United,,DaRenton,,0,"@united UA 1706 delayed again - I get charged $600 if Late Flight by you - you say ""oh well""",,2/21/2015 2:10,Colorado,Mountain Time (US & Canada)
5.69E+17,neutral,1,,,United,,theycallme_HH,,0,@united we are trying to go as far away from King'sCollegeLondon as possible for #charity today. Would you help us ? #jailbreak #RAG,"[0.0, 0.0]",2/21/2015 2:05,Orleans/Tarpon Springs/London,Amsterdam
5.69E+17,negative,1,Customer Service Issue,0.6774,United,,elliotdebruyn,,0,"@united Friend stuck in bus on runway at PEK with two small kids no customer service, no explanation, kids crying, awful service.",,2/21/2015 2:05,"Shanghai, China",Beijing
5.69E+17,positive,0.3646,,0,United,,DarianDavis,,0,@united yes to more food! Add some gluten free options while you're at it,,2/21/2015 1:00,,Mountain Time (US & Canada)
5.69E+17,negative,1,Flight Attendant Complaints,1,United,,_SamanthaAkira,,0,@united no. U guys suck. I'll never fly with u again. And ur supervisors suck too.,"[33.99585652, -117.35791469]",2/21/2015 0:56,,Pacific Time (US & Canada)
5.69E+17,negative,0.6533,Bad Flight,0.3436,United,,StevieT_89,,0,@united on a flight to New York! Love the quality planes on United!! #WTF #crappy #aviation #NewYork http://t.co/zv6CfPoHl5,,2/21/2015 0:50,London-Manila,
5.69E+17,neutral,0.626,,0,United,,2cJustice4all,,0,@united @paigeworthy : page United values your tweet b/c it's so rare that they receive tweets complimenting their service...most are fake.,,2/21/2015 0:45,Chicago Illinois Crime.Inc,Central Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,1,United,,dlm_3,,0,@united yes there is when you keep getting the same robotic answer.,,2/21/2015 0:22,Global,Eastern Time (US & Canada)
5.69E+17,positive,1,,,United,,NoviceFlyer,,0,@united  thank you for a great flight in gfc :) Cheers http://t.co/nvLnGLnMGN,,2/20/2015 23:29,"Tulsa, OK",Central Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,1,United,,alexreznik,,0,@united bad customer service  to NYC a few weeks ago. Thinking of moving on,,2/20/2015 23:28,Email: Alex@ditmasla.com,Pacific Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.6437,United,,2cJustice4all,,0,@united @danahajek : United's CEO has decided to outsource and or push out more and more of their skilled and loyal employees..lack of staff,,2/20/2015 23:25,Chicago Illinois Crime.Inc,Central Time (US & Canada)
5.69E+17,negative,0.7,Flight Attendant Complaints,0.36,United,,dasbet,,0,"@united I mean, your employees were really nice as I literally sobbed?",,2/20/2015 23:23,Coming to a City Near You,Central Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,1,United,,2cJustice4all,,0,"@united @danahajek : she means to say there has been so many complaints today (this week, this month) that she can't respond b/c she's alone",,2/20/2015 23:21,Chicago Illinois Crime.Inc,Central Time (US & Canada)
5.69E+17,negative,0.6333,Cancelled Flight,0.3222,United,,dasbet,,0,@united I was flying home for a 9:30am event tomorrow. You pushed back my flight. Now I have a $400 ticket that won't get me home in time.,,2/20/2015 23:20,Coming to a City Near You,Central Time (US & Canada)
5.69E+17,positive,1,,,United,,cindykane,,0,@united They held the plane! Made it!!,"[33.94238375, -118.39906416]",2/20/2015 23:15,Massachusetts,Eastern Time (US & Canada)
5.69E+17,negative,1,Late Flight,1,United,,AndreaDurkee,,1,@united - you delayed our departure by 2 hrs to wait for passengers from another flight that was Late Flight! Unacceptable!!,,2/20/2015 23:05,"Boston, MA",Pacific Time (US & Canada)
5.69E+17,positive,1,,,United,,MERBARAT,,0,"@united ok, have sent u info via DM. I appreciate your help and consideration. 😊","[41.86591706, -87.6231238]",2/20/2015 22:55,"Chicago, IL",Central Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.393,United,,dtcurtbrown,,0,@united flight 1136 from Chicago to Houston over 2 hours and no pretzels or peanuts?! Seriously about passed out.,,2/20/2015 22:49,,
5.69E+17,positive,1,,,United,,EdinReporter,,0,@united nice and early back home! http://t.co/geG4nghmIE,,2/20/2015 22:46,Edinburgh,Edinburgh
5.69E+17,positive,0.6531,,,United,,neilawinston,,0,@united I hope so too :),,2/20/2015 22:45,"Cleveland, OH",Eastern Time (US & Canada)
5.69E+17,negative,1,Lost Luggage,1,United,,gehandabare,,0,@united - after having to now TAG MY OWN bags at the airport I was hoping they would actually arrive WITH me - here's hoping they arrive,,2/20/2015 22:41,,Eastern Time (US & Canada)
5.69E+17,positive,1,,,United,,iandroid614,,0,@united I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace,,2/20/2015 22:39,"Kearney, Nebraska",Central Time (US & Canada)
5.69E+17,negative,0.6685,Flight Booking Problems,0.3405,United,,MERBARAT,,0,@united I had planned to book additional flights tonight but after 1 1/2 hrs working on one trip I'm worn out! #EnoughIsEnough,"[41.86590405, -87.62282728]",2/20/2015 22:32,"Chicago, IL",Central Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,1,United,,danahajek,,1,@united so much for being here to help. Very disappointed in your customer service.,,2/20/2015 22:28,chicago IL,Central Time (US & Canada)
5.69E+17,neutral,1,,,United,,woawABQ,,0,"@united If you'd love to see more girls be inspired about becoming pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",,2/20/2015 22:17,"Albuquerque, NM",
5.69E+17,negative,1,Customer Service Issue,1,United,,MERBARAT,,1,@united your system is down and after being on hold for over 20 mins -Mia tells me she is going to charge a Flight Booking Problems fee?! Customer service?,"[41.86589387, -87.62303178]",2/20/2015 22:15,"Chicago, IL",Central Time (US & Canada)
5.69E+17,neutral,0.6813,,0,United,,iamlaurencard,,0,.@united I took a screenshot and emailed it to myself. Let's DM and figure this out.,,2/20/2015 22:14,"Aliso Viejo, CA",Pacific Time (US & Canada)
5.69E+17,negative,1,Flight Booking Problems,0.6222,United,,CaptainDave13,,1,@united She 👏 won't 👏 be 👏 at 👏 my 👏 wedding 👏. This is an irreplaceable milestone. There's no reFlight Booking Problems. How can we be repaid for this?,,2/20/2015 22:08,ridin' da food train,
5.69E+17,negative,1,Lost Luggage,1,United,,iandroid614,,0,@united Brothers luggage was lost on Copa Airlines Flight 635. He's competing Sunday for the 2015 Panamerican Cross Country Cup. Please help,,2/20/2015 22:01,"Kearney, Nebraska",Central Time (US & Canada)
5.69E+17,positive,0.7021,,,United,,robbshurr,,0,"@United, will you fill it? Yes they will. Thanks! #BringYourOwn, @kleankanteen http://t.co/daaa0rqBXW",,2/20/2015 21:56,"Boulder, CO",Mountain Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.6415,United,,johnwoodRTR,,1,@united On last flight of the day no less. I am now driving 4 hours to Aspen thru a snowstorm Thx to your teams lack of customer empathy,"[39.77848558, -104.90007634]",2/20/2015 21:55,Hong Kong,Eastern Time (US & Canada)
5.69E+17,negative,0.6514,Lost Luggage,0.6514,United,,iandroid614,,0,@United Brothers baggage was lost on route to 2015 Panamerican Cross Country Cup Championship in Columbia. His race is Sunday. Please help.,,2/20/2015 21:52,"Kearney, Nebraska",Central Time (US & Canada)
5.69E+17,negative,1,Flight Booking Problems,0.3404,United,,johnwoodRTR,,1,@united Yes there were PLENTY of seats available.  So why did Vicky Thomas refuse to give one to a million mile flyer?,"[39.77390684, -104.84537303]",2/20/2015 21:52,Hong Kong,Eastern Time (US & Canada)
5.69E+17,negative,1,Late Flight,1,United,,kellyirish72,,0,"@united funny, both my flights yesterday were delayed because of mechanical issues. Rotten luck to get 2 planes in a row with ""issues""...",,2/20/2015 21:50,Austin,
5.69E+17,negative,0.6765,Customer Service Issue,0.3431,United,,ldellabella,,0,@united that would have been nice earlier  today. Too Late Flight now. I hope.,,2/20/2015 21:49,Cincinnati,
5.69E+17,negative,1,Late Flight,0.7014,United,,franknoc,,0,@united waiting 12 mins and counting to get through to Global Services....something going on?,,2/20/2015 21:46,,Arizona
5.69E+17,negative,0.6501,Late Flight,0.6501,United,,ldellabella,,0,@united no still trying to get home.,,2/20/2015 21:42,Cincinnati,
5.69E+17,negative,1,Flight Booking Problems,1,United,,johnwoodRTR,,0,@united Also your at-gate monitor showed 23 empty seats,"[39.83426941, -104.69960636]",2/20/2015 21:40,Hong Kong,Eastern Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.6804,United,,johnwoodRTR,,0,@united That is not what your reservations desk just told me.  They said there were plenty of seats,"[39.83426941, -104.69960636]",2/20/2015 21:39,Hong Kong,Eastern Time (US & Canada)
5.69E+17,negative,1,Flight Booking Problems,0.6939,United,,MERBARAT,,0,"@united very exasperating I'm having a difficult time with Flight Booking Problems as the error message says you're undergoing maintenance. Really, now?","[41.86591215, -87.6231126]",2/20/2015 21:36,"Chicago, IL",Central Time (US & Canada)
5.69E+17,positive,1,,,United,,jayasherguy,,1,.@united This flight attendant was extremely helpful to a woman who had a hard time walking. Very touching!,,2/20/2015 21:35,,Pacific Time (US & Canada)
5.69E+17,neutral,0.3505,,0,United,,SCVPools,,0,"@united @SCVPools 
Please call me at 310-795-2210.",,2/20/2015 21:33,Southern California and Hawaii,
5.69E+17,negative,1,Lost Luggage,0.6651,United,,gehandabare,,0,@united lax29108m make it happen please else on a cruise with no luggage tomorrow,,2/20/2015 21:29,,Eastern Time (US & Canada)
5.69E+17,negative,1,Flight Attendant Complaints,1,United,,johnwoodRTR,,0,@united no I did not make connection.  Your stellar employee Vicky Thomas refused to board me even though 23 empty seats on plane,"[39.84913886, -104.67403666]",2/20/2015 21:29,Hong Kong,Eastern Time (US & Canada)
5.69E+17,negative,0.6652,Lost Luggage,0.6652,United,,ldellabella,,0,@united Of course. That was the start of my trip 3 wks. ago. Its gone further downhill on my return.,,2/20/2015 21:28,Cincinnati,
5.69E+17,negative,1,Late Flight,0.6473,United,,MouadofMoney,,0,@united no u don't,,2/20/2015 21:24,NYC,Atlantic Time (Canada)
5.69E+17,negative,0.6498,Lost Luggage,0.6498,United,,larissatandy,,0,"@united how much longer will it take? It a guitar, not a royal commission!",,2/20/2015 21:19,"Vancouver, Canada",Melbourne
5.69E+17,neutral,1,,,United,,summert10,,0,"@united I have a voucher that expires next week, can I get an extension on it before it expires?",,2/20/2015 21:15,,Arizona
5.69E+17,negative,0.6721,longlines,0.3376,United,,DerekTrovi,,0,"@united sure, but 8 different texts changing time &amp; gate (especially locations across the entire concourse). That just seemed a little off.",,2/20/2015 21:05,"Grand Rapids, Michigan",Eastern Time (US & Canada)
5.69E+17,neutral,0.669,,0,United,,PeterDawoud,,0,@united you know what would be awesome? Providing us with complimentary entertainment on your flights. Especially those longer than 6 hours.,,2/20/2015 21:00,Redmond WA ,Pacific Time (US & Canada)
5.69E+17,positive,0.6497,,,United,,kevinkugler,,0,@united DM sent.  Thanks.,,2/20/2015 20:47,"Omaha, Nebraska",Central Time (US & Canada)
5.69E+17,negative,1,Flight Attendant Complaints,0.6776,United,,MyFitness52,,0,"@united to Late Flight now, but in future flights, train staff better to handle emergency situations, and ground staff in Customer Service",,2/20/2015 20:46,Washington,Arizona
5.69E+17,neutral,0.6667,,,United,,Merrick757,,0,@united San Diego to Chicago. Leaving at 6:15 am tomorrow,,2/20/2015 20:46,,
5.69E+17,negative,1,Late Flight,1,United,,raindovemodel,,0,@united Stuck in this airport 12 hours in standbys cuz the pilot showed up Late Flight in PJs &amp; i missed my connectin flight. PJ's I TELL U! #NYFW,,2/20/2015 20:27,Anywhere someone needs me,Eastern Time (US & Canada)
5.69E+17,positive,1,,,United,,raindovemodel,,0,"@united Brian at SFO customer service deserves a raise, gave me extra meal voucher and a good joke to cheer me up after flight delay. #FTW",,2/20/2015 20:24,Anywhere someone needs me,Eastern Time (US & Canada)
5.69E+17,positive,1,,,United,,TreyHeckaman,,0,@united Thank you! Have a nice evening.,,2/20/2015 20:24,"Plymouth, IN ",Eastern Time (US & Canada)
5.69E+17,negative,1,longlines,0.6632,United,,danahajek,,1,@united if I wait I'll lose the flight. So frustrating.,,2/20/2015 20:23,chicago IL,Central Time (US & Canada)
5.69E+17,negative,1,Flight Booking Problems,0.7172,United,,Csqd,,0,@united it most certainly was not.,"[40.71857786, -73.99426076]",2/20/2015 20:21,"Vail, CO",Mountain Time (US & Canada)
5.69E+17,neutral,0.6814,,0,United,,danahajek,,0,@united its available online I just can't figure out how to do it to guarantee same flight,,2/20/2015 20:18,chicago IL,Central Time (US & Canada)
5.69E+17,negative,1,Flight Booking Problems,0.6374,United,,danahajek,,1,@united trying to book flight w/miles. Was on hold for 50m before I gave up. Need to get 6 on same flight using two diff # and pay 4 1tix,,2/20/2015 20:17,chicago IL,Central Time (US & Canada)
5.69E+17,positive,0.6907,,,United,,GoALDE,,0,@united No thanks.  Took care of it when I called,,2/20/2015 20:16,Wisconsin to Worldwide,Central Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.7128,United,,elbrooklyntaco,,1,"@united THAT'S the tweet u choose to answer, to tell me you're not liable?! #youretheworst #neveragain",,2/20/2015 20:15,,
5.69E+17,negative,1,Late Flight,1,United,,elbrooklyntaco,,1,@united y not? You're the reason we're in Houston and not NYC tonight. It took the plane an hour to take off - no explanations or sorry.,,2/20/2015 20:13,,
5.69E+17,positive,1,,,United,,JesseLitsch,,0,@united awesome thank you very much for the help,,2/20/2015 20:12,,
5.69E+17,neutral,0.6667,,0,United,,callmekaitxo,,0,@united you need to follow me so I can dm you to give you the info,,2/20/2015 20:12,O H I O,Arizona
5.69E+17,negative,1,Can't Tell,0.6968,United,,your_ride_dear,,0,"@united @airlines. Agents arguing about check bag announcement. Looked for room until seat 20, gave up and walked back to seat 7.Unnecessary",,2/20/2015 20:09,ONTARIO CANADA,
5.69E+17,neutral,0.6848,,,United,,JesseLitsch,,0,@united yea I saw that I'm moving to China and have 5-6 bags will pay whatever but wanted to make sure it was ok to bring that many,,2/20/2015 20:06,,
5.69E+17,negative,1,Cancelled Flight,0.6806,United,,Snow4meErika,,0,"@united you should change your name to United Incompetence. No flight until Monday, have to take a 7 hour drive now to get to my flight!",,2/20/2015 20:04,,
5.69E+17,negative,1,Customer Service Issue,1,United,,2533107724Paul,,1,"@united not even mentioning how rude the customer service was to us. As a business owner, I'd be mortified if my employees acted as yours",,2/20/2015 20:02,Gig Harbor,
5.69E+17,positive,1,,,United,,abhirajan,,0,@united kept me watching the safety video for the first time in forever. Nice job 👍.,,2/20/2015 20:00,The abyss ,Arizona
5.69E+17,negative,1,Customer Service Issue,1,United,,The_CW,,1,@United has time to respond to everyone else's complaints but not mine. You just lost a customer,,2/20/2015 19:59,Ho-Flo/Columbus/NYC,Central Time (US & Canada)
5.69E+17,positive,1,,,United,,girlsgetaways,,0,@United thanks to Lea in the Chicago office for her help in switching our Cancelled Flighted flights!!,,2/20/2015 19:57,Exactly where I want to be!,Eastern Time (US & Canada)
5.69E+17,negative,1,Can't Tell,0.6731,United,,AbePrescher,,1,"@united ""most likely"" makes it sound like you have no idea, which is not how I want my flights to be. Please use facts thanks.",,2/20/2015 19:56,San Diego,
5.69E+17,negative,1,Late Flight,0.6738,United,,4wordSOUL,,1,@united tell me something I don't know...not #keepingit100 #weaktea,,2/20/2015 19:55,"Denver, CO",Mountain Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,0.3379,United,,JesseLitsch,,0,@united the wait time for a baggage question is 60 minutes that's crazy is there a limit to the amount of bags I can bring internationally,,2/20/2015 19:43,,
5.69E+17,negative,0.6713,Can't Tell,0.3531,United,,leigh_emery,,1,“@united: @leigh_emery We don't like to hear this. Is there anything we can help with? Thanks. ^EY” another empty offer for help.,,2/20/2015 19:37,"Hoboken, NJ",Eastern Time (US & Canada)
5.69E+17,negative,0.6899,Customer Service Issue,0.6899,United,,callmekaitxo,,1,@united I'm try to upgrade my seats to first class but the wait time on the phone is 40 minutes... can you help?,,2/20/2015 19:32,O H I O,Arizona
5.69E+17,negative,0.6613,Flight Booking Problems,0.6613,United,,Never_Regret_It,,0,@united UA7985 is a coshared flight w/ ANA. Unable to check in 24 hrs prior.,,2/20/2015 19:31,,
5.69E+17,negative,1,Customer Service Issue,1,United,,The_CW,,1,@united never flying with you guys ever again. The customer service is piss poor at best.,,2/20/2015 19:30,Ho-Flo/Columbus/NYC,Central Time (US & Canada)
5.69E+17,negative,1,Late Flight,1,United,,DustinDreams,,0,@united when a 2 hour flight turns into a 3:30 ordeal...sigh,"[29.98498519, -95.3338971]",2/20/2015 19:28,With Carmen SanDiego.,Atlantic Time (Canada)
5.69E+17,negative,1,Lost Luggage,1,United,,LEAisMYidol,,1,@united where are our luggages? With a group and over 20 luggages are lost,,2/20/2015 19:21,Lea Michele,
5.69E+17,negative,1,Flight Attendant Complaints,1,United,,RONISREALTOR,,1,"@united assistance with what, the attitude of your staff no matter which airport we are at?",,2/20/2015 19:21,"Fort Lauderdale, FL",Eastern Time (US & Canada)
5.69E+17,neutral,0.6911,,,United,,kevinkugler,,0,@united Sure.  Follow for a sec and I will.,,2/20/2015 19:18,"Omaha, Nebraska",Central Time (US & Canada)
5.69E+17,positive,1,,,United,,lisahsamuel,,0,@united Thank you so much for your help with my birthday trip! Tickets are confirmed! :-),,2/20/2015 19:16,"Bellingham, WA",Pacific Time (US & Canada)
5.69E+17,neutral,1,,,United,,tbjackson09,,0,"@united airlines.
On flight UA 1669.
Need to make UA 3781.
Can u hold the plane for us?",,2/20/2015 19:16,,
5.69E+17,positive,0.6749,,,United,,DManonog,,0,@united thank you.,,2/20/2015 19:15,,
5.69E+17,negative,1,Damaged Luggage,0.6603,United,,larissatandy,,0,@united when will I hear? Guitar was damaged in December. I use my guitar to earn a living. Get your act together!,,2/20/2015 19:13,"Vancouver, Canada",Melbourne
5.69E+17,negative,1,Customer Service Issue,0.6492,United,,moonfacestudios,,1,@united I was on hold for over 20 minutes and was talking to one of your employees. I asked him for name or id # and he hung up in my face!,,2/20/2015 19:09,DFW area texas,Central Time (US & Canada)
5.69E+17,negative,1,Customer Service Issue,1,United,,leigh_emery,,0,@united I hope so but I've received no help so far. I've been on hold for more than an hour. Can someone speak to me?,,2/20/2015 19:04,"Hoboken, NJ",Eastern Time (US & Canada)
5.69E+17,negative,1,Flight Booking Problems,0.6989,United,,Snow4meErika,,2,"@united tried other flight options as per weblink, non available for next 2 days, frustrating #notgoodenough #poorservice",,2/20/2015 19:01,,
5.69E+17,negative,0.6966,Customer Service Issue,0.6966,United,,MrsHeyGil,,0,@united you asked me to DM then ignore them. Please assist in changing to another flight today- 21 Feb fra to mco avoiding IAD.,,2/20/2015 19:00,"Obersulzbach, Germany",Quito
